element,item,year,country,unit,value
Food supply,Soyabeans,1998,Eastern Asia + (Total),kcal/capita/day,49
Food supply,Soyabeans,1999,Eastern Asia + (Total),kcal/capita/day,40
Food supply,Soyabeans,2000,Eastern Asia + (Total),kcal/capita/day,45
Food supply,Soyabeans,2001,Eastern Asia + (Total),kcal/capita/day,44
Food supply,Soyabeans,2002,Eastern Asia + (Total),kcal/capita/day,40
Food supply,Soyabeans,2003,Eastern Asia + (Total),kcal/capita/day,42
Food supply,Soyabeans,2004,Eastern Asia + (Total),kcal/capita/day,42
Food supply,Soyabeans,2005,Eastern Asia + (Total),kcal/capita/day,44
Food supply,Soyabeans,2006,Eastern Asia + (Total),kcal/capita/day,43
Food supply,Soyabeans,2007,Eastern Asia + (Total),kcal/capita/day,42
Food supply,Soyabeans,2008,Eastern Asia + (Total),kcal/capita/day,37
Food supply,Soyabeans,2009,Eastern Asia + (Total),kcal/capita/day,40
Food supply,Soyabeans,1961,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1962,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1963,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1964,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1965,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1966,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1967,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1968,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1969,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1970,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1971,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1972,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1973,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1974,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1975,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1976,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1977,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1978,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1979,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1980,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1981,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1982,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1983,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1984,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1985,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1986,Eastern Europe + (Total),kcal/capita/day,5
Food supply,Soyabeans,1987,Eastern Europe + (Total),kcal/capita/day,6
Food supply,Soyabeans,1988,Eastern Europe + (Total),kcal/capita/day,4
Food supply,Soyabeans,1989,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1990,Eastern Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1991,Eastern Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1992,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1993,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1994,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1995,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1996,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1997,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1998,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1999,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2000,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2001,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2002,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2003,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2004,Eastern Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2005,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2006,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2007,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2008,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2009,Eastern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1961,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1962,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1963,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1964,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1965,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1966,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1967,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1968,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1969,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1970,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1971,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1972,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1973,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1974,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1975,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1976,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1977,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1978,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1979,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1980,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1981,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1982,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1983,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1984,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1985,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1986,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1987,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1988,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1989,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1990,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1991,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1992,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1993,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1994,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1995,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1996,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1997,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1998,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1999,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2000,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2001,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2002,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2003,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2004,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2005,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2006,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2007,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2008,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,2009,Ecuador,kcal/capita/day,0
Food supply,Soyabeans,1961,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1962,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1963,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1964,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1965,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1966,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1967,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1968,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1969,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1970,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1971,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1972,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1973,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1974,Egypt,kcal/capita/day,0
Food supply,Soyabeans,1975,Egypt,kcal/capita/day,1
Food supply,Soyabeans,1976,Egypt,kcal/capita/day,1
Food supply,Soyabeans,1977,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1978,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1979,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1980,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1981,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1982,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1983,Egypt,kcal/capita/day,3
Food supply,Soyabeans,1984,Egypt,kcal/capita/day,3
Food supply,Soyabeans,1985,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1986,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1987,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1988,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1989,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1990,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1991,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1992,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1993,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1994,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1995,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1996,Egypt,kcal/capita/day,1
Food supply,Soyabeans,1997,Egypt,kcal/capita/day,1
Food supply,Soyabeans,1998,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1999,Egypt,kcal/capita/day,1
Food supply,Soyabeans,2000,Egypt,kcal/capita/day,1
Food supply,Soyabeans,2001,Egypt,kcal/capita/day,1
Food supply,Soyabeans,2002,Egypt,kcal/capita/day,0
Food supply,Soyabeans,2003,Egypt,kcal/capita/day,0
Food supply,Soyabeans,2004,Egypt,kcal/capita/day,0
Food supply,Soyabeans,2005,Egypt,kcal/capita/day,1
Food supply,Soyabeans,2006,Egypt,kcal/capita/day,2
Food supply,Soyabeans,2007,Egypt,kcal/capita/day,7
Food supply,Soyabeans,2008,Egypt,kcal/capita/day,7
Food supply,Soyabeans,2009,Egypt,kcal/capita/day,2
Food supply,Soyabeans,1961,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1962,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1963,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1964,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1965,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1966,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1967,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1968,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1969,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1970,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1971,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1972,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1973,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1974,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1975,El Salvador,kcal/capita/day,0
Food supply,Soyabeans,1976,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1977,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1978,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1979,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1980,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1981,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1982,El Salvador,kcal/capita/day,2
Food supply,Soyabeans,1983,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1984,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1985,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1986,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1987,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1988,El Salvador,kcal/capita/day,1
Food supply,Soyabeans,1989,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1990,El Salvador,kcal/capita/day,4
Food supply,Soyabeans,1991,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1992,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1993,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1994,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1995,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1996,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1997,El Salvador,kcal/capita/day,3
Food supply,Soyabeans,1998,El Salvador,kcal/capita/day,4
Food supply,Soyabeans,1999,El Salvador,kcal/capita/day,4
Food supply,Soyabeans,2000,El Salvador,kcal/capita/day,5
Food supply,Soyabeans,2001,El Salvador,kcal/capita/day,5
Food supply,Soyabeans,2002,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,2003,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,2004,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,2005,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,2006,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,2007,El Salvador,kcal/capita/day,8
Food supply,Soyabeans,2008,El Salvador,kcal/capita/day,8
Food supply,Soyabeans,2009,El Salvador,kcal/capita/day,6
Food supply,Soyabeans,1993,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1994,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1995,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1996,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1997,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1998,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1999,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2000,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2001,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2002,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2003,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2004,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2005,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2006,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2007,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2008,Eritrea,kcal/capita/day,
Food supply,Soyabeans,2009,Eritrea,kcal/capita/day,
Food supply,Soyabeans,1992,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1993,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1994,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1995,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1996,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1997,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1998,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1999,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2000,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2001,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2002,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2003,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2004,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2005,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2006,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2007,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2008,Estonia,kcal/capita/day,0
Food supply,Soyabeans,2009,Estonia,kcal/capita/day,0
Food supply,Soyabeans,1993,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,1994,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,1995,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,1996,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,1997,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,1998,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,1999,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2000,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2001,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2002,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2003,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2004,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2005,Ethiopia,kcal/capita/day,0
Food supply,Soyabeans,2006,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,2007,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,2008,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,2009,Ethiopia,kcal/capita/day,1
Food supply,Soyabeans,1961,Ethiopia PDR,kcal/capita/day,2
Food supply,Soyabeans,1962,Ethiopia PDR,kcal/capita/day,2
Food supply,Soyabeans,1963,Ethiopia PDR,kcal/capita/day,2
Food supply,Soyabeans,1964,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1965,Ethiopia PDR,kcal/capita/day,2
Food supply,Soyabeans,1966,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1967,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1968,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1969,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1970,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1971,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1972,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1973,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1974,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1975,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1976,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1977,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1978,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1979,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1980,Ethiopia PDR,kcal/capita/day,2
Food supply,Soyabeans,1981,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1982,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1983,Ethiopia PDR,kcal/capita/day,1
Food supply,Soyabeans,1984,Ethiopia PDR,kcal/capita/day,0
Food supply,Soyabeans,1985,Ethiopia PDR,kcal/capita/day,1
Food supply,Soyabeans,1986,Ethiopia PDR,kcal/capita/day,1
Food supply,Soyabeans,1987,Ethiopia PDR,kcal/capita/day,1
Food supply,Soyabeans,1988,Ethiopia PDR,kcal/capita/day,1
Food supply,Soyabeans,1989,Ethiopia PDR,kcal/capita/day,4
Food supply,Soyabeans,1990,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1991,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1992,Ethiopia PDR,kcal/capita/day,3
Food supply,Soyabeans,1961,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1962,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1963,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1964,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1965,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1966,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1967,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1968,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1969,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1970,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1971,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1972,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1973,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1974,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1975,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1976,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1977,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1978,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1979,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1980,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1981,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1982,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1983,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1984,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1985,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1986,Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1987,Europe + (Total),kcal/capita/day,3
Food supply,Soyabeans,1988,Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1989,Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1990,Europe + (Total),kcal/capita/day,2
Food supply,Soyabeans,1991,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1992,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1993,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1994,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1995,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1996,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1997,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1998,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,1999,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2000,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2001,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2002,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2003,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2004,Europe + (Total),kcal/capita/day,1
Food supply,Soyabeans,2005,Europe + (Total),kcal/capita/day,1
